   204/299     4.57G   0.01567   0.03289  0.002207   0.05077        32       640    0.9647    0.9477    0.9676    0.7939   0.01749   0.03671  0.005037
   205/299     4.57G   0.01578   0.03614  0.002205   0.05413        56       640    0.9588    0.9611    0.9686    0.7906   0.01755   0.03769  0.004179
   206/299     4.57G   0.01552   0.03607  0.002235   0.05382        61       640    0.9608    0.9793    0.9696    0.7881   0.01767   0.03766  0.003495
   207/299     4.57G   0.01502   0.03216  0.002114   0.04929        30       640     0.962     0.958    0.9686    0.7888    0.0178   0.03759  0.004607
   208/299     4.57G    0.0153   0.03428  0.002067   0.05165        69       640    0.9634    0.9538    0.9699    0.7928   0.01765   0.03654  0.004979
   209/299     4.57G    0.0155   0.03565  0.002224   0.05337        91       640      0.97     0.962    0.9705    0.7879   0.01765   0.03671  0.004025
   210/299     4.57G   0.01511   0.03205  0.002203   0.04937        50       640    0.9628    0.9629    0.9687    0.7879    0.0178   0.03808  0.004244
   211/299     4.57G   0.01498   0.03431  0.002199   0.05149        71       640    0.9632    0.9567    0.9664    0.7863   0.01771   0.03833  0.004799
   212/299     4.57G   0.01534   0.03294  0.002221    0.0505        50       640    0.9665    0.9651    0.9676    0.7868   0.01793   0.03841  0.003981
   213/299     4.57G   0.01528    0.0333  0.002183   0.05077        43       640    0.9678    0.9649    0.9647    0.7893   0.01777   0.03752  0.004169
   214/299     4.57G    0.0152   0.03288    0.0022   0.05027        71       640    0.9669    0.9486     0.961    0.7879   0.01775   0.03799  0.005298
   215/299     4.57G   0.01503   0.03443  0.002158   0.05161        30       640    0.9644    0.9617     0.968    0.7928   0.01773   0.03752  0.004346
   216/299     4.57G    0.0149   0.03454  0.002157    0.0516        24       640    0.9632    0.9697    0.9673    0.7869   0.01793   0.03809  0.004072
   217/299     4.57G   0.01528    0.0333  0.002214   0.05079        33       640    0.9702    0.9541    0.9664    0.7874   0.01791   0.03883  0.004136
   218/299     4.57G   0.01514   0.03422  0.002073   0.05143        24       640     0.967    0.9578    0.9661    0.7873   0.01774   0.03868   0.00421
   219/299     4.57G   0.01426   0.02988  0.002055   0.04619        16       640    0.9537    0.9633     0.959    0.7838   0.01778   0.03803  0.005208
   220/299     4.57G   0.01474   0.03488  0.002369   0.05199        47       640     0.961    0.9678    0.9662    0.7872   0.01777    0.0381  0.004161
   221/299     4.57G   0.01489   0.03462  0.002104   0.05162        58       640    0.9614    0.9697     0.967    0.7857   0.01773   0.03766   0.00415
   222/299     4.57G    0.0147   0.03404  0.002105   0.05084        40       640    0.9649    0.9598    0.9696    0.7915   0.01748   0.03704  0.004384
   223/299     4.57G    0.0149   0.03378  0.002211   0.05089        65       640    0.9548     0.962      0.97    0.7905   0.01782   0.03737  0.004622
   224/299     4.57G   0.01475   0.03341  0.001908   0.05007        11       640    0.9669    0.9615     0.968    0.7868   0.01786   0.03855  0.004164
   225/299     4.57G   0.01479    0.0313  0.002201    0.0483        35       640    0.9609    0.9601    0.9671    0.7861   0.01769   0.03825  0.004409
   226/299     4.57G    0.0145   0.03252  0.002112   0.04913        20       640    0.9719    0.9619    0.9675    0.7887   0.01777   0.03915  0.003936
   227/299     4.57G   0.01465   0.03248  0.002039   0.04918        35       640    0.9616     0.973    0.9681    0.7924    0.0175   0.03797  0.004077
   228/299     4.57G   0.01471   0.03403  0.001986   0.05073        67       640     0.968    0.9535    0.9674      0.79   0.01755   0.03773  0.004494
   229/299     4.57G    0.0149   0.03393  0.001975   0.05081        53       640    0.9638    0.9631    0.9676    0.7864   0.01777   0.03851  0.004415
   230/299     4.57G   0.01462   0.03206  0.001925   0.04861        60       640    0.9712    0.9612    0.9668    0.7866     0.018   0.03897  0.004161
   231/299     4.57G   0.01467   0.03112  0.002039   0.04783        37       640    0.9654    0.9667     0.967    0.7843   0.01788   0.03898  0.004169
   232/299     4.57G   0.01469   0.03419  0.002101   0.05098        66       640    0.9686    0.9654    0.9654    0.7827   0.01784   0.03906  0.004041
   233/299     4.57G   0.01439   0.03327  0.002131    0.0498        53       640     0.971      0.96    0.9679    0.7835   0.01776   0.03872  0.004043
   234/299     4.57G   0.01457   0.03318  0.001949    0.0497        68       640     0.968    0.9637    0.9689    0.7903   0.01777   0.03917   0.00395
   235/299     4.57G   0.01449    0.0335  0.001945   0.04994        50       640    0.9601    0.9656    0.9666    0.7842   0.01782   0.03874  0.004152
   236/299     4.57G   0.01445   0.03131  0.001965   0.04772        25       640    0.9657    0.9615    0.9653    0.7859   0.01779   0.03873   0.00413
   237/299     4.57G   0.01436   0.03183   0.00217   0.04835        54       640    0.9687    0.9614    0.9659    0.7841   0.01794   0.03933  0.004204
   238/299     4.57G   0.01414    0.0331  0.002035   0.04927        53       640    0.9698    0.9666    0.9665    0.7826   0.01783   0.03902  0.003871
   239/299     4.57G   0.01418   0.03288  0.001946     0.049        88       640    0.9684    0.9675    0.9669    0.7833   0.01788   0.03925  0.003775
   240/299     4.57G   0.01449   0.03218  0.001911   0.04857        43       640    0.9693    0.9627    0.9663    0.7859   0.01779   0.03904  0.004021
   241/299     4.57G   0.01411    0.0321  0.001894    0.0481        67       640    0.9631    0.9721    0.9674    0.7882   0.01789   0.03989  0.003915
   242/299     4.57G   0.01438   0.03301  0.002069   0.04946        35       640     0.962    0.9662    0.9673    0.7852   0.01786   0.03913  0.004332
   243/299     4.57G   0.01435    0.0317  0.001981   0.04802        53       640     0.968     0.962     0.964    0.7819   0.01791   0.03907  0.004349
   244/299     4.57G   0.01428   0.03223  0.001933   0.04844        79       640     0.966    0.9682    0.9678    0.7895   0.01782   0.03932  0.004019
   245/299     4.57G   0.01419   0.03205   0.00208   0.04832        54       640    0.9637    0.9621    0.9587    0.7814   0.01785    0.0394  0.004664
   246/299     4.57G   0.01393   0.03158  0.001938   0.04744        69       640      0.97    0.9635    0.9629    0.7877   0.01772   0.03862  0.004259
   247/299     4.57G   0.01391   0.03175  0.001856   0.04751        30       640    0.9659    0.9637    0.9635    0.7853   0.01778   0.03854  0.004326
   248/299     4.57G   0.01389   0.03163  0.001828   0.04735        33       640    0.9681    0.9639    0.9642    0.7861   0.01768   0.03861   0.00451
   249/299     4.57G   0.01395   0.03008  0.001779   0.04581        42       640    0.9697    0.9683     0.966    0.7884   0.01782   0.03903  0.003994
   250/299     4.57G   0.01405   0.03187   0.00179    0.0477        45       640    0.9672    0.9712    0.9645    0.7876   0.01776   0.03889  0.004124
   251/299     4.57G   0.01396   0.03172  0.001977   0.04767        43       640     0.969    0.9598    0.9646    0.7873   0.01782   0.03917   0.00446
   252/299     4.57G   0.01393   0.03351  0.001865    0.0493        70       640    0.9559    0.9737    0.9694    0.7913   0.01772   0.03981  0.004046
   253/299     4.57G    0.0137   0.03209  0.001849   0.04763        47       640    0.9672    0.9692    0.9687    0.7912    0.0177   0.03973  0.003646
   254/299     4.57G   0.01366   0.03086  0.001943   0.04646        63       640    0.9698    0.9683    0.9683    0.7911   0.01776   0.03956  0.003868
   255/299     4.57G   0.01387   0.03012  0.001886   0.04587        42       640    0.9627    0.9643    0.9659    0.7866   0.01789   0.03998   0.00418
   256/299     4.57G   0.01386   0.03194  0.001771   0.04757        63       640    0.9681     0.963    0.9677      0.79   0.01774   0.03957  0.004077
   257/299     4.57G   0.01413   0.03133  0.001835   0.04729        82       640    0.9693    0.9593    0.9689    0.7851   0.01799    0.0406  0.003939
   258/299     4.57G   0.01356   0.03107  0.001894   0.04652         9       640    0.9554    0.9643    0.9668    0.7858   0.01806   0.04059  0.004431
   259/299     4.57G   0.01403   0.03281  0.001851   0.04869        84       640    0.9701    0.9585    0.9679    0.7879   0.01795   0.04035  0.004119
   260/299     4.57G   0.01374   0.03064  0.001865   0.04625       137       640    0.9697    0.9649     0.969     0.787   0.01785   0.04003  0.003947
   261/299     4.57G   0.01398   0.03201  0.001822   0.04781        63       640    0.9696     0.964     0.969    0.7929   0.01772   0.03914  0.004063
   262/299     4.57G   0.01366   0.03123  0.001842   0.04674        18       640    0.9694    0.9592    0.9677     0.792   0.01761    0.0395  0.004037
   263/299     4.57G   0.01377   0.03189  0.001762   0.04742        47       640    0.9674    0.9641    0.9689    0.7909   0.01778   0.04007  0.003841
   264/299     4.57G   0.01363   0.02971  0.001862   0.04521        63       640     0.966    0.9616    0.9685    0.7898   0.01775   0.03888  0.004642
   265/299     4.57G   0.01362   0.03169  0.001791    0.0471        92       640    0.9633    0.9685    0.9693    0.7891   0.01794   0.03905  0.004413
   266/299     4.57G    0.0137   0.03166  0.001831   0.04719        17       640    0.9696    0.9591    0.9659    0.7798   0.01804   0.04022  0.004693
   267/299     4.57G   0.01362   0.03147  0.001727   0.04681        73       640    0.9609     0.959    0.9642    0.7819   0.01801   0.04055  0.004724
   268/299     4.57G   0.01368   0.03174  0.002008   0.04743        34       640    0.9577    0.9675    0.9647    0.7859   0.01792   0.04014  0.004526
   269/299     4.57G   0.01378   0.03025  0.001698   0.04572        65       640    0.9611    0.9728    0.9679    0.7893   0.01784   0.04027  0.003941
   270/299     4.57G   0.01353   0.03092  0.001861   0.04631        96       640    0.9694    0.9615    0.9687    0.7905   0.01777   0.04019   0.00401
   271/299     4.57G   0.01339   0.03106  0.001817   0.04626        48       640    0.9582    0.9689    0.9669    0.7866    0.0179   0.04021  0.004121
   272/299     4.57G   0.01368   0.03114  0.001766   0.04658       120       640    0.9638    0.9693     0.967    0.7887   0.01796   0.04013  0.004086
   273/299     4.57G   0.01343   0.03046   0.00183   0.04572        50       640    0.9564    0.9747    0.9666    0.7916   0.01787   0.04037  0.004122
   274/299     4.57G   0.01361   0.03074  0.001779   0.04613        37       640    0.9712    0.9576    0.9664     0.786   0.01793    0.0409  0.004255
   275/299     4.57G   0.01356   0.02982  0.001872   0.04525        20       640    0.9614    0.9651    0.9644    0.7859   0.01796   0.04081  0.004382
   276/299     4.57G   0.01367   0.03081  0.001918    0.0464        91       640    0.9602    0.9632    0.9651    0.7873   0.01794   0.04074  0.004443
   277/299     4.57G   0.01318   0.03019  0.001663   0.04503        71       640    0.9604    0.9648    0.9679     0.792   0.01778   0.04091  0.004065
   278/299     4.57G   0.01327   0.03015  0.001755   0.04517        68       640    0.9646    0.9624    0.9684    0.7897    0.0177   0.04147  0.003978
   279/299     4.57G   0.01362   0.03162  0.001865   0.04711        46       640    0.9699    0.9579    0.9671    0.7886   0.01779   0.04109  0.003949
   280/299     4.57G   0.01347   0.02942  0.001729   0.04463        26       640    0.9697    0.9512    0.9653    0.7854    0.0178    0.0412  0.004264
   281/299     4.57G   0.01321   0.02924  0.001668   0.04412        33       640     0.965    0.9596    0.9666    0.7876   0.01788   0.04182  0.004057
   282/299     4.57G   0.01332   0.03159  0.001727   0.04664        63       640     0.962    0.9664    0.9637    0.7853   0.01797   0.04099  0.004381
   283/299     4.57G   0.01349   0.03196  0.001813   0.04726        22       640    0.9646    0.9559    0.9673    0.7899   0.01776   0.03922  0.004771
   284/299     4.57G    0.0135   0.03127  0.001772   0.04654        31       640    0.9687    0.9665    0.9705    0.7869    0.0179   0.03949  0.004262
   285/299     4.57G   0.01347      0.03  0.001849   0.04532        34       640    0.9709    0.9575    0.9691    0.7847    0.0181   0.04023  0.004674
   286/299     4.57G   0.01338   0.03195  0.001822   0.04716        32       640    0.9636    0.9645    0.9667    0.7856   0.01812   0.04025  0.004526
   287/299     4.57G   0.01324   0.03024  0.001772   0.04525        83       640    0.9639    0.9578    0.9658    0.7867   0.01784   0.03958   0.00491
   288/299     4.57G   0.01337   0.03127  0.001751   0.04639        51       640    0.9658    0.9601    0.9671    0.7898   0.01775   0.03983  0.004573
   289/299     4.57G   0.01367   0.03196  0.001697   0.04733        58       640    0.9659    0.9604    0.9686    0.7891   0.01798   0.04039  0.004457
   290/299     4.57G    0.0129   0.03089  0.001696   0.04549        31       640    0.9637    0.9596    0.9651    0.7886   0.01775   0.03998  0.004395
   291/299     4.57G   0.01338   0.03079  0.001711   0.04588         5       640    0.9649    0.9597    0.9636    0.7904    0.0178   0.04009  0.004319
   292/299     4.57G   0.01328   0.03012  0.001756   0.04516        52       640    0.9528    0.9661    0.9629    0.7832   0.01786   0.03989  0.004506
   293/299     4.57G   0.01342   0.03201  0.001705   0.04713        16       640     0.968    0.9564    0.9649    0.7837   0.01791   0.04049  0.004335
   294/299     4.57G   0.01334   0.03006  0.001824   0.04523        62       640    0.9601    0.9589    0.9662    0.7857   0.01789   0.04074  0.004324
   295/299     4.57G   0.01311    0.0305  0.001665   0.04527        19       640    0.9622    0.9651    0.9674    0.7873   0.01785   0.04112   0.00402
   296/299     4.57G   0.01338   0.02996  0.001774   0.04511        41       640     0.959     0.969     0.967    0.7787   0.01815   0.04172  0.003961
   297/299     4.57G   0.01308   0.03007  0.001723   0.04487        25       640    0.9633    0.9652    0.9672    0.7858   0.01791   0.04126  0.004017
   298/299     4.57G   0.01339   0.03013  0.001736   0.04526        47       640     0.966     0.962    0.9668    0.7852    0.0177   0.04084  0.004005
   299/299     4.57G    0.0132   0.03168  0.001661   0.04654        42       640    0.9649    0.9557    0.9641    0.7816   0.01792   0.04151  0.004502
